ID|Has_Existing_Home_Loan|installment
101090|N|R0,00
101091|N|R0,00
101092|Y|R7200,00
101093|Y|R4437,00
101094|Y|R18720,00
101095|Y|R15114,50
101096|Y|R15114,50
101097|Y|R5050,50
101098|Y|R6786,00
101099|Y|R34800,00
1011|N|R0,00
10110|Y|R2349,00
101100|Y|R15525,00
101101|N|R0,00
101102|Y|R4532,50
101103|Y|R34452,00
101104|Y|R3626,00
101105|Y|R10434,00
101106|N|R0,00
101107|N|R0,00
101108|Y|R8750,50
101109|N|R0,00
10111|Y|R1755,00
101110|Y|R11396,00
101111|Y|R4662,00
101112|Y|R8820,00
101113|Y|R16087,50
101114|N|R0,00
101115|Y|R34017,00
101116|Y|R35539,50
101117|N|R0,00
101118|Y|R3330,00
101119|Y|R45457,50
10112|Y|R2516,00
101120|Y|R1702,00
101121|Y|R5439,00
101122|N|R0,00
101123|N|R0,00
101124|Y|R10434,00
101125|N|R0,00
101126|Y|R14175,00
101127|Y|R11745,00
101128|Y|R13920,00
101129|Y|R15984,00
10113|Y|R3977,50
101130|Y|R6786,00
101131|N|R0,00
101132|Y|R10530,00
101133|N|R0,00
101134|Y|R12870,00
101135|Y|R2385,00
101136|Y|R15120,00
101137|Y|R14152,50
101138|N|R0,00
101139|N|R0,00
10114|N|R0,00
101140|Y|R5180,00
101141|N|R0,00
101142|Y|R7104,00
101143|Y|R12506,00
101144|Y|R4611,00
101145|Y|R2553,00
101146|Y|R14616,00
101147|N|R0,00
101148|Y|R7717,50
101149|N|R0,00
10115|N|R0,00
101150|Y|R6612,00
101151|Y|R15525,00
101152|Y|R3037,50
101153|Y|R3442,50
101154|N|R0,00
101155|N|R0,00
101156|Y|R11385,00
101157|N|R0,00
101158|Y|R10360,00
101159|Y|R13616,00
10116|Y|R2960,00
101160|Y|R12960,00
101161|Y|R8280,00
101162|N|R0,00
101163|N|R0,00
101164|Y|R10822,50
101165|N|R0,00
101166|Y|R8505,00
101167|Y|R8032,50
101168|Y|R34800,00
101169|Y|R6885,00
10117|N|R0,00
101170|N|R0,00
101171|N|R0,00
101172|Y|R6327,00
101173|N|R0,00
101174|Y|R39933,00
101175|Y|R3330,00
101176|Y|R2590,00
101177|Y|R5180,00
101178|N|R0,00
101179|N|R0,00
10118|Y|R5827,50
101180|Y|R11880,00
101181|N|R0,00
101182|Y|R3915,00
101183|Y|R9396,00
101184|Y|R13209,00
101185|Y|R2442,00
101186|N|R0,00
101187|N|R0,00
101188|Y|R5827,50
101189|N|R0,00
10119|Y|R4698,00
101190|Y|R2070,00
101191|Y|R5670,00
101192|Y|R3307,50
101193|Y|R9112,50
101194|Y|R7482,00
101195|N|R0,00
101196|Y|R43065,00
101197|N|R0,00
101198|Y|R9720,00
101199|Y|R13320,00
1012|Y|R37383,00
10120|Y|R17052,00
101200|Y|R16169,00
101201|Y|R12127,50
101202|Y|R17052,00
101203|N|R0,00
101204|Y|R11322,00
101205|N|R0,00
101206|Y|R14175,00
101207|Y|R4162,50
101208|Y|R16380,00
101209|Y|R3240,00
10121|Y|R11951,00
101210|Y|R35235,00
101211|N|R0,00
101212|Y|R6493,50
101213|N|R0,00
101214|Y|R9971,50
101215|Y|R15725,00
101216|Y|R5180,00
101217|Y|R10582,00
101218|Y|R13702,50
101219|N|R0,00
10122|N|R0,00
101220|Y|R10125,00
101221|Y|R28057,50
101222|Y|R44631,00
101223|Y|R8874,00
101224|Y|R2902,50
101225|Y|R10732,50
101226|N|R0,00
101227|Y|R21489,00
101228|Y|R9405,00
101229|N|R0,00
10123|N|R0,00
101230|Y|R14310,00
101231|Y|R8750,50
101232|Y|R1924,00
101233|Y|R8547,00
101234|N|R0,00
101235|N|R0,00
101236|Y|R8302,50
101237|N|R0,00
101238|Y|R11812,50
101239|Y|R28101,00
10124|Y|R5328,00
101240|Y|R19140,00
101241|Y|R2331,00
101242|N|R0,00
101243|N|R0,00
101244|Y|R25839,00
101245|N|R0,00
101246|Y|R17226,00
101247|Y|R3256,00
101248|Y|R14152,50
101249|Y|R3307,50
10125|N|R0,00
101250|N|R0,00
101251|Y|R11266,50
101252|Y|R36366,00
101253|N|R0,00
101254|Y|R9564,50
101255|Y|R9768,00
101256|Y|R8898,50
101257|Y|R7740,00
101258|Y|R13702,50
101259|N|R0,00
10126|Y|R10822,50
101260|Y|R7395,00
101261|N|R0,00
101262|Y|R3108,00
101263|Y|R23085,00
101264|Y|R8707,50
101265|Y|R2553,00
101266|N|R0,00
101267|N|R0,00
101268|Y|R3828,00
101269|N|R0,00
10127|Y|R11520,00
101270|Y|R7844,00
101271|Y|R19080,00
101272|Y|R5175,00
101273|Y|R19912,50
101274|N|R0,00
101275|N|R0,00
101276|Y|R30624,00
101277|N|R0,00
101278|Y|R9250,00
101279|Y|R36975,00
10128|Y|R11875,50
101280|Y|R2331,00
101281|Y|R3977,50
101282|N|R0,00
101283|N|R0,00
101284|Y|R3700,00
101285|N|R0,00
101286|Y|R1620,00
101287|Y|R30319,50
101288|Y|R19792,50
101289|Y|R23490,00
10129|Y|R17325,00
101290|N|R0,00
101291|Y|R5872,50
101292|Y|R13024,00
101293|Y|R23490,00
101294|Y|R23490,00
101295|Y|R3404,00
101296|Y|R5287,50
101297|Y|R7656,00
101298|N|R0,00
101299|N|R0,00
1013|Y|R3111,00
10130|N|R0,00
101300|Y|R5698,00
101301|N|R0,00
101302|Y|R2115,00
101303|Y|R21870,00
101304|Y|R9361,00
101305|Y|R10642,50
101306|N|R0,00
101307|N|R0,00
101308|Y|R1443,00
101309|N|R0,00
10131|N|R0,00
101310|Y|R7492,50
101311|Y|R4791,50
101312|Y|R16280,00
101313|Y|R17595,00
101314|N|R0,00
101315|N|R0,00
101316|Y|R15682,50
101317|N|R0,00
101318|Y|R8700,00
101319|Y|R33060,00
10132|Y|R5568,50
101320|Y|R15525,00
101321|Y|R16317,00
101322|N|R0,00
101323|N|R0,00
101324|Y|R8460,00
101325|N|R0,00
101326|Y|R1755,00
101327|Y|R14411,50
101328|Y|R30319,50
101329|Y|R15268,50
10133|N|R0,00
101330|N|R0,00
101331|N|R0,00
101332|Y|R8288,00
101333|N|R0,00
101334|Y|R9768,00
101335|Y|R30319,50
101336|Y|R1813,00
101337|Y|R4089,00
101338|N|R0,00
101339|N|R0,00
10134|Y|R9712,50
101340|Y|R9000,00
101341|N|R0,00
101342|Y|R1554,00
101343|Y|R12484,50
101344|Y|R19792,50
101345|Y|R3774,00
101346|N|R0,00
101347|N|R0,00
101348|Y|R20655,00
101349|N|R0,00
10135|Y|R10360,00
101350|Y|R10878,00
101351|Y|R6345,50
101352|Y|R8954,00
101353|Y|R16875,00
101354|N|R0,00
101355|Y|R15660,00
101356|Y|R16380,00
101357|N|R0,00
101358|Y|R3774,00
101359|Y|R4162,50
10136|Y|R11248,00
101360|Y|R2109,00
101361|Y|R8658,00
101362|N|R0,00
101363|N|R0,00
101364|Y|R10125,00
101365|N|R0,00
101366|Y|R21870,00
101367|Y|R14040,00
101368|Y|R17977,50
101369|Y|R12180,00
10137|Y|R10064,00
101370|N|R0,00
101371|N|R0,00
101372|Y|R13838,00
101373|N|R0,00
101374|Y|R7992,00
101375|Y|R7717,50
101376|Y|R4950,00
101377|Y|R11544,00
101378|N|R0,00
101379|Y|R15268,50
10138|N|R0,00
101380|Y|R2867,50
101381|N|R0,00
101382|Y|R6300,00
101383|Y|R2109,00
101384|Y|R15187,50
101385|Y|R5920,00
101386|N|R0,00
101387|Y|R32166,00
101388|Y|R5661,00
101389|Y|R14316,00
10139|N|R0,00
101390|Y|R6457,50
101391|Y|R11730,00
101392|Y|R24332,00
101393|Y|R21420,00
101394|Y|R23722,50
101395|Y|R36318,50
101396|Y|R19703,00
101397|N|R0,00
101398|Y|R10642,50
101399|Y|R16835,00
1014|Y|R35496,00
10140|Y|R4860,00
101400|Y|R18278,00
101401|Y|R4410,00
101402|N|R0,00
101403|N|R0,00
101404|Y|R3442,50
101405|N|R0,00
101406|Y|R22509,00
101407|Y|R12825,00
101408|Y|R47424,00
101409|Y|R8540,00
10141|N|R0,00
101410|N|R0,00
101411|N|R0,00
101412|Y|R14335,00
101413|N|R0,00
101414|Y|R22997,00
101415|Y|R3626,00
101416|Y|R9546,00
101417|Y|R4773,00
101418|N|R0,00
101419|N|R0,00
10142|Y|R18922,50
101420|Y|R6212,50
101421|N|R0,00
101422|Y|R15378,00
101423|Y|R6300,00
101424|Y|R7844,00
101425|Y|R3751,50
101426|N|R0,00
101427|Y|R14274,00
101428|Y|R34104,00
101429|N|R0,00
10143|Y|R6742,50
101430|Y|R21470,00
101431|Y|R4941,00
101432|Y|R36240,00
101433|Y|R24156,00
101434|Y|R17080,00
101435|Y|R63963,50
101436|Y|R32094,00
101437|N|R0,00
101438|Y|R6588,00
101439|Y|R11192,50
10144|Y|R14175,00
101440|Y|R12717,00
101441|Y|R18666,00
101442|Y|R1616,50
101443|N|R0,00
101444|Y|R11742,50
101445|N|R0,00
101446|Y|R16644,00
101447|Y|R9517,50
101448|Y|R2830,50
101449|Y|R23400,00
10145|Y|R16269,00
101450|N|R0,00
101451|N|R0,00
101452|Y|R12210,00
101453|N|R0,00
101454|Y|R14800,00
101455|Y|R8325,00
101456|Y|R11285,00
101457|Y|R12006,00
101458|N|R0,00
101459|N|R0,00
10146|N|R0,00
101460|Y|R14396,00
101461|N|R0,00
101462|Y|R5046,00
101463|Y|R10582,00
101464|Y|R27144,00
101465|Y|R19672,50
101466|N|R0,00
101467|N|R0,00
101468|Y|R17205,00
101469|Y|R47937,00
10147|N|R0,00
101470|Y|R8214,00
101471|Y|R13084,50
101472|Y|R28161,00
101473|Y|R17612,00
101474|Y|R7625,00
101475|N|R0,00
101476|Y|R28710,00
101477|N|R0,00
101478|Y|R9823,50
101479|Y|R12432,00
10148|Y|R4791,50
101480|Y|R2164,50
101481|Y|R27990,00
101482|N|R0,00
101483|N|R0,00
101484|Y|R44460,00
101485|N|R0,00
101486|Y|R15256,00
101487|Y|R12173,00
101488|Y|R10920,00
101489|Y|R7955,00
10149|N|R0,00
101490|Y|R18300,00
101491|N|R0,00
101492|Y|R1517,00
101493|N|R0,00
101494|Y|R9394,00
101495|Y|R13725,00
101496|Y|R18900,00
101497|Y|R19912,50
101498|N|R0,00
101499|N|R0,00
1015|Y|R26901,00
10150|Y|R9720,00
101500|Y|R10881,00
101501|Y|R12876,00
101502|Y|R16747,50
101503|Y|R36975,00
101504|Y|R12267,00
101505|Y|R7548,00
101506|N|R0,00
101507|N|R0,00
101508|Y|R6956,00
101509|Y|R10657,50
10151|Y|R11812,50
101510|Y|R5272,50
101511|Y|R9630,00
101512|Y|R32362,50
101513|Y|R29232,00
101514|Y|R20221,50
101515|N|R0,00
101516|Y|R10101,00
101517|N|R0,00
101518|Y|R10642,50
101519|Y|R15547,50
10152|Y|R11092,50
101520|Y|R20817,50
101521|Y|R13747,50
101522|N|R0,00
101523|N|R0,00
101524|Y|R20496,00
101525|N|R0,00
101526|Y|R20862,00
101527|Y|R8954,00
101528|Y|R14355,00
101529|Y|R4532,50
10153|Y|R2632,50
101530|N|R0,00
101531|Y|R3915,00
101532|Y|R24316,50
101533|N|R0,00
101534|Y|R4252,50
101535|Y|R10880,00
101536|Y|R8617,50
101537|Y|R18444,00
101538|Y|R16030,00
101539|N|R0,00
10154|N|R0,00
101540|Y|R36540,00
101541|N|R0,00
101542|Y|R8732,00
101543|Y|R17982,00
101544|Y|R16095,00
101545|Y|R40150,50
101546|Y|R14094,00
101547|N|R0,00
101548|Y|R23058,00
101549|Y|R25860,00
10155|N|R0,00
101550|Y|R41325,00
101551|Y|R21060,00
101552|Y|R39585,00
101553|Y|R18241,00
101554|N|R0,00
101555|Y|R4758,00
101556|Y|R13024,00
101557|Y|R4758,00
101558|Y|R12654,00
101559|Y|R7326,00
10156|Y|R8695,00
101560|Y|R5253,00
101561|Y|R4002,00
101562|Y|R18840,00
101563|Y|R19112,50
101564|Y|R28242,00
101565|N|R0,00
101566|Y|R11303,50
101567|Y|R3163,50
101568|Y|R14877,00
101569|Y|R33364,50
10157|N|R0,00
101570|N|R0,00
101571|N|R0,00
101572|Y|R9157,50
101573|N|R0,00
101574|Y|R19140,00
101575|Y|R6604,50
101576|Y|R12487,50
101577|Y|R8178,00
101578|Y|R51003,00
101579|Y|R38845,50
10158|Y|R14535,00
101580|Y|R13725,00
101581|Y|R26520,00
101582|Y|R12654,00
101583|Y|R12064,50
101584|Y|R2072,00
101585|Y|R12150,00
101586|N|R0,00
101587|Y|R26840,00
101588|Y|R27864,00
101589|N|R0,00
10159|Y|R19836,00
101590|Y|R9000,00
101591|Y|R7442,00
101592|Y|R20655,00
101593|Y|R11599,50
101594|Y|R27816,00
101595|Y|R11167,50
101596|Y|R5642,50
101597|N|R0,00
101598|Y|R3918,00
101599|Y|R19314,00
1016|Y|R11285,00
10160|Y|R10353,00
101600|Y|R11468,00
101601|Y|R8845,00
101602|N|R0,00
101603|Y|R17385,00
101604|Y|R24247,50
101605|N|R0,00
101606|Y|R2442,00
101607|Y|R18555,50
101608|Y|R3172,00
101609|Y|R18981,00
10161|Y|R4255,00
101610|N|R0,00
101611|N|R0,00
101612|Y|R2997,00
101613|Y|R9150,00
101614|Y|R25620,00
101615|Y|R6549,00
101616|Y|R16695,00
101617|Y|R46942,00
101618|N|R0,00
101619|N|R0,00
10162|N|R0,00
101620|Y|R33277,50
101621|Y|R10065,00
101622|Y|R49666,00
101623|Y|R11956,00
101624|Y|R26328,00
101625|Y|R8997,50
101626|N|R0,00
101627|N|R0,00
101628|Y|R27999,00
101629|N|R0,00
10163|N|R0,00
101630|Y|R18630,00
101631|Y|R9450,00
101632|Y|R6187,50
101633|Y|R14310,00
101634|N|R0,00
101635|Y|R21411,00
101636|Y|R22631,00
101637|N|R0,00
101638|Y|R14602,50
101639|Y|R17832,00
10164|Y|R5827,50
101640|Y|R4849,50
101641|Y|R10431,00
101642|Y|R4437,00
101643|N|R0,00
101644|Y|R12432,00
101645|N|R0,00
101646|Y|R20801,00
101647|Y|R16653,00
101648|Y|R12415,00
101649|Y|R9369,00
10165|N|R0,00
101650|N|R0,00
101651|N|R0,00
101652|Y|R3538,00
101653|N|R0,00
101654|Y|R8505,00
101655|Y|R17649,00
101656|Y|R3108,00
101657|Y|R5994,00
101658|Y|R32712,00
101659|N|R0,00
10166|Y|R3780,00
101660|Y|R30330,00
101661|Y|R30228,00
101662|Y|R14371,50
101663|Y|R35349,50
101664|Y|R60970,50
101665|Y|R11396,00
101666|N|R0,00
101667|Y|R25864,00
101668|Y|R5307,00
101669|Y|R29872,00
10167|Y|R6840,00
101670|Y|R5994,00
101671|Y|R16475,00
101672|Y|R19398,00
101673|Y|R2295,00
101674|Y|R5311,50
101675|N|R0,00
101676|Y|R2745,00
101677|N|R0,00
101678|Y|R31668,00
101679|Y|R7122,50
10168|Y|R4828,50
101680|Y|R19184,50
101681|Y|R5670,00
101682|N|R0,00
101683|Y|R13267,50
101684|Y|R25376,00
101685|N|R0,00
101686|Y|R5365,00
101687|Y|R15097,50
101688|Y|R12040,00
101689|Y|R26962,00
10169|Y|R9000,00
101690|N|R0,00
101691|N|R0,00
101692|Y|R18864,00
101693|N|R0,00
101694|Y|R10582,00
101695|Y|R16317,00
101696|Y|R10105,00
101697|Y|R21350,00
101698|N|R0,00
101699|N|R0,00
1017|Y|R17160,00
10170|Y|R14616,00
101700|Y|R16927,50
101701|N|R0,00
101702|Y|R3052,50
101703|Y|R4500,00
101704|Y|R3774,00
101705|Y|R24786,00
101706|N|R0,00
101707|Y|R38280,00
101708|Y|R37584,00
101709|N|R0,00
10171|N|R0,00
101710|Y|R18648,00
101711|Y|R27765,00
101712|Y|R19764,00
101713|Y|R7511,00
101714|Y|R14274,00
101715|N|R0,00
101716|Y|R11925,00
101717|N|R0,00
101718|Y|R15345,00
101719|Y|R18900,00
10172|Y|R10267,50
101720|Y|R21235,50
101721|Y|R18270,00
101722|Y|R14152,00
101723|Y|R23199,00
101724|Y|R20496,00
101725|N|R0,00
101726|Y|R20130,00
101727|Y|R2257,00
101728|Y|R7965,00
101729|Y|R3915,00
10173|N|R0,00
101730|N|R0,00
101731|N|R0,00
101732|Y|R23085,00
101733|N|R0,00
101734|Y|R32452,00
101735|Y|R6216,00
101736|Y|R2775,00
101737|Y|R9990,00
101738|Y|R19764,00
101739|Y|R29097,00
10174|Y|R4588,00
101740|Y|R8370,00
101741|Y|R24186,50
101742|Y|R8991,00
101743|Y|R4650,00
101744|Y|R12395,00
101745|Y|R11322,00
101746|Y|R22692,00
101747|N|R0,00
101748|Y|R15151,50
101749|Y|R25620,00
10175|Y|R5920,00
101750|Y|R6885,00
101751|Y|R6222,00
101752|Y|R11988,00
101753|Y|R26932,50
101754|N|R0,00
101755|Y|R1556,50
101756|Y|R12265,50
101757|N|R0,00
101758|Y|R9657,00
101759|Y|R11599,50
10176|Y|R9842,00
101760|Y|R6300,00
101761|Y|R2146,00
101762|N|R0,00
101763|N|R0,00
101764|Y|R10582,00
101765|Y|R21777,00
101766|Y|R7548,00
101767|Y|R4995,00
101768|Y|R2941,50
101769|Y|R8029,00
10177|Y|R8343,50
101770|Y|R36888,00
101771|Y|R6030,00
101772|Y|R4292,00
101773|N|R0,00
101774|Y|R18629,50
101775|Y|R17775,00
101776|Y|R31102,50
101777|Y|R3547,50
101778|N|R0,00
101779|N|R0,00
10178|N|R0,00
101780|Y|R13297,50
101781|N|R0,00
101782|Y|R28395,50
101783|Y|R14504,00
101784|Y|R13098,00
101785|Y|R12870,00
101786|N|R0,00
101787|Y|R14616,00
101788|Y|R9250,00
101789|Y|R7401,00
10179|N|R0,00
101790|Y|R12600,00
101791|Y|R2368,00
101792|Y|R14584,50
101793|Y|R17815,00
101794|Y|R23775,00
101795|N|R0,00
101796|Y|R11468,00
101797|N|R0,00
101798|Y|R9990,00
101799|Y|R5130,00
1018|Y|R14328,00
10180|Y|R5940,00
101800|Y|R5737,50
101801|Y|R10878,00
101802|N|R0,00
101803|Y|R25360,50
101804|Y|R11552,50
101805|N|R0,00
101806|Y|R25426,50
101807|Y|R10785,50
101808|Y|R32452,00
101809|Y|R8140,00
10181|N|R0,00
101810|Y|R11851,00
101811|N|R0,00
101812|Y|R7114,00
101813|N|R0,00
101814|Y|R13912,00
101815|Y|R10260,00
101816|Y|R2830,50
101817|Y|R4662,00
101818|Y|R12397,50
101819|N|R0,00
10182|Y|R2070,00
101820|Y|R11712,00
101821|N|R0,00
101822|Y|R9180,00
101823|Y|R13860,00
101824|Y|R3108,00
101825|Y|R5883,00
101826|N|R0,00
101827|Y|R11527,50
101828|Y|R5734,00
101829|N|R0,00
10183|Y|R7695,00
101830|Y|R12654,00
101831|Y|R20923,00
101832|Y|R4995,00
101833|Y|R6525,00
101834|Y|R6246,00
101835|N|R0,00
101836|Y|R12691,00
101837|N|R0,00
101838|Y|R7177,50
101839|Y|R17612,00
10184|Y|R6345,00
101840|Y|R9821,00
101841|Y|R16672,50
101842|Y|R17080,00
101843|Y|R12078,00
101844|Y|R7560,00
101845|N|R0,00
101846|Y|R9738,00
101847|Y|R7290,00
101848|Y|R20130,00
101849|Y|R11100,00
10185|Y|R16443,00
101850|Y|R21456,00
101851|Y|R35929,00
101852|Y|R5994,00
101853|N|R0,00
101854|Y|R24795,00
101855|Y|R2941,50
101856|Y|R17464,00
101857|Y|R8505,00
101858|N|R0,00
101859|Y|R31842,00
10186|N|R0,00
101860|Y|R21262,50
101861|N|R0,00
101862|Y|R15392,00
101863|Y|R26622,00
101864|Y|R7252,00
101865|Y|R6466,00
101866|N|R0,00
101867|Y|R13398,00
101868|Y|R12876,00
101869|Y|R1647,00
10187|N|R0,00
101870|Y|R13098,00
101871|Y|R28005,00
101872|Y|R1887,00
101873|Y|R34464,00
101874|Y|R42282,00
101875|Y|R31059,00
101876|Y|R6786,00
101877|N|R0,00
101878|Y|R13708,50
101879|Y|R11542,50
10188|Y|R3552,00
101880|Y|R5550,00
101881|Y|R19332,50
101882|N|R0,00
101883|Y|R18452,50
101884|Y|R16872,00
101885|N|R0,00
101886|Y|R48067,50
101887|Y|R39933,00
101888|Y|R18981,00
101889|Y|R36975,00
10189|N|R0,00
101890|N|R0,00
101891|N|R0,00
101892|Y|R10875,00
101893|N|R0,00
101894|Y|R17464,00
101895|Y|R7844,00
101896|Y|R3442,50
101897|Y|R11192,50
101898|N|R0,00
101899|N|R0,00
1019|Y|R12347,50
10190|Y|R5872,50
101900|Y|R11527,50
101901|Y|R23332,50
101902|Y|R14580,00
101903|Y|R42978,00
101904|Y|R24369,50
101905|Y|R12123,00
101906|Y|R14616,00
101907|N|R0,00
101908|Y|R24403,50
101909|N|R0,00
10191|Y|R15318,00
101910|Y|R16447,50
101911|Y|R25515,00
101912|Y|R11745,00
101913|Y|R7290,00
101914|N|R0,00
101915|Y|R15529,50
101916|Y|R8235,00
101917|N|R0,00
101918|Y|R17446,00
101919|Y|R2941,50
10192|Y|R10175,00
101920|Y|R6264,00
101921|Y|R11254,50
101922|N|R0,00
101923|Y|R16775,00
101924|Y|R30134,00
101925|Y|R10888,50
101926|Y|R13747,50
101927|Y|R15540,00
101928|Y|R2340,00
101929|Y|R10878,00
10193|Y|R7936,50
101930|Y|R2175,00
101931|Y|R23485,00
101932|Y|R17748,00
101933|Y|R15555,00
101934|Y|R21441,50
101935|Y|R17205,00
101936|Y|R21037,50
101937|Y|R22686,00
101938|N|R0,00
101939|N|R0,00
10194|N|R0,00
101940|Y|R3780,00
101941|N|R0,00
101942|Y|R25230,00
101943|Y|R13398,00
101944|Y|R45414,00
101945|Y|R11315,50
101946|Y|R33277,50
101947|N|R0,00
101948|Y|R2378,00
101949|N|R0,00
10195|N|R0,00
101950|Y|R47224,50
101951|Y|R13209,00
101952|Y|R34190,50
101953|Y|R9540,00
101954|N|R0,00
101955|N|R0,00
101956|Y|R8178,00
101957|N|R0,00
101958|Y|R6438,00
101959|Y|R5113,50
10196|Y|R13024,00
101960|Y|R10378,50
101961|Y|R18648,00
101962|Y|R27666,00
101963|N|R0,00
101964|Y|R2997,00
101965|Y|R10000,00
101966|Y|R37714,50
101967|Y|R27584,00
101968|Y|R14430,00
101969|Y|R13209,00
10197|N|R0,00
101970|Y|R43804,50
101971|Y|R37714,50
101972|Y|R2368,00
101973|N|R0,00
101974|Y|R2257,00
101975|Y|R5032,50
101976|Y|R30537,00
101977|Y|R36540,00
101978|N|R0,00
101979|N|R0,00
10198|Y|R10962,00
101980|Y|R22230,00
101981|N|R0,00
101982|Y|R42456,00
101983|Y|R18096,00
101984|Y|R42891,00
101985|Y|R6133,50
101986|N|R0,00
101987|N|R0,00
101988|Y|R20919,00
101989|N|R0,00
10199|Y|R2436,00
101990|Y|R18648,00
101991|Y|R6916,50
101992|Y|R2205,00
101993|Y|R2072,00
101994|Y|R15921,00
101995|Y|R14152,00
101996|Y|R19459,00
101997|N|R0,00
101998|Y|R2475,00
101999|Y|R21802,50
102|Y|R44118,00
1020|Y|R16104,00
10200|Y|R16051,50
102000|Y|R18870,00
102001|Y|R29841,00
102002|N|R0,00
102003|N|R0,00
102004|Y|R4662,00
102005|Y|R10266,00
102006|Y|R45109,50
102007|Y|R8370,00
102008|Y|R17612,00
102009|Y|R33060,00
10201|Y|R15007,50
102010|N|R0,00
102011|N|R0,00
102012|Y|R23796,50
102013|N|R0,00
102014|Y|R24705,00
102015|Y|R10620,00
102016|Y|R13572,00
102017|Y|R6916,50
102018|N|R0,00
102019|N|R0,00
10202|N|R0,00
102020|Y|R10935,00
102021|N|R0,00
102022|Y|R35496,00
102023|Y|R9000,00
102024|Y|R8158,50
102025|Y|R41499,00
102026|Y|R13311,00
102027|N|R0,00
102028|Y|R16747,50
102029|N|R0,00
10203|N|R0,00
102030|Y|R2775,00
102031|Y|R5124,00
102032|Y|R21411,00
102033|Y|R2220,00
102034|Y|R45594,00
102035|N|R0,00
102036|Y|R6660,00
102037|N|R0,00
102038|Y|R18870,00
102039|Y|R4350,00
10204|Y|R1935,00
102040|Y|R7899,50
102041|Y|R6525,00
102042|N|R0,00
102043|N|R0,00
102044|Y|R6655,50
102045|N|R0,00
102046|Y|R7177,50
102047|Y|R26962,00
102048|Y|R3330,00
102049|Y|R11137,50
10205|N|R0,00
102050|N|R0,00
102051|N|R0,00
102052|Y|R8235,00
102053|Y|R14616,00
102054|Y|R19499,00
102055|Y|R7177,50
102056|Y|R1887,00
102057|Y|R15930,00
102058|N|R0,00
102059|Y|R25360,50
10206|Y|R8880,00
102060|Y|R5490,00
102061|Y|R26100,00
102062|Y|R1924,00
102063|Y|R16470,00
102064|Y|R3052,50
102065|Y|R2275,50
102066|N|R0,00
102067|Y|R7438,50
102068|Y|R3780,00
102069|Y|R9396,00
10207|Y|R11599,50
102070|Y|R24882,00
102071|Y|R25542,00
102072|Y|R7899,50
102073|Y|R33930,00
102074|N|R0,00
102075|N|R0,00
102076|Y|R9135,00
102077|Y|R10005,00
102078|Y|R41325,00
102079|Y|R4810,00
10208|Y|R9842,00
102080|Y|R9028,00
102081|Y|R8178,00
102082|Y|R34209,00
102083|Y|R17356,50
102084|Y|R18648,00
102085|N|R0,00
102086|Y|R15930,00
102087|Y|R5490,00
102088|Y|R3982,50
102089|Y|R18315,00
10209|Y|R1887,00
102090|Y|R35235,00
102091|Y|R2175,00
102092|Y|R38454,00
102093|N|R0,00
102094|Y|R22194,00
102095|Y|R38280,00
102096|Y|R2257,00
102097|Y|R45457,50
102098|Y|R23247,00
102099|N|R0,00
1021|N|R0,00
10210|N|R0,00
102100|Y|R11223,00
102101|N|R0,00
102102|Y|R7696,00
102103|Y|R11340,00
102104|Y|R9805,00
102105|Y|R4440,00
102106|Y|R26100,00
102107|Y|R11202,00
102108|Y|R15106,50
102109|N|R0,00
10211|N|R0,00
102110|Y|R7104,00
102111|Y|R22880,00
102112|Y|R14189,50
102113|Y|R6674,50
102114|N|R0,00
102115|N|R0,00
102116|Y|R14616,00
102117|N|R0,00
102118|Y|R11795,00
102119|Y|R15022,00
10212|Y|R12825,00
102120|Y|R5661,00
102121|Y|R15138,00
102122|N|R0,00
102123|N|R0,00
102124|Y|R26443,50
102125|N|R0,00
102126|Y|R11164,00
102127|Y|R3607,50
102128|Y|R2997,00
102129|Y|R20880,00
10213|N|R0,00
102130|N|R0,00
102131|N|R0,00
102132|Y|R40368,00
102133|Y|R30428,50
102134|Y|R23040,00
102135|Y|R6993,00
102136|Y|R16650,00
102137|Y|R7381,50
102138|Y|R17965,50
102139|Y|R19183,50
10214|Y|R12240,00
102140|Y|R5272,50
102141|Y|R25839,00
102142|Y|R9490,50
102143|Y|R24882,00
102144|Y|R2997,00
102145|Y|R20532,00
102146|Y|R14094,00
102147|N|R0,00
102148|Y|R3108,00
102149|N|R0,00
10215|Y|R9450,00
102150|Y|R16965,00
102151|Y|R35496,00
102152|Y|R64080,00
102153|Y|R20160,00
102154|N|R0,00
102155|N|R0,00
102156|Y|R37192,50
102157|N|R0,00
102158|Y|R7640,50
102159|Y|R17325,00
10216|Y|R7308,00
102160|Y|R31485,00
102161|Y|R21240,00
102162|N|R0,00
102163|N|R0,00
102164|Y|R5130,00
102165|N|R0,00
102166|Y|R39672,00
102167|Y|R11745,00
102168|Y|R16280,00
102169|Y|R9720,00
10217|Y|R15225,00
102170|Y|R35496,00
102171|N|R0,00
102172|Y|R15540,00
102173|N|R0,00
102174|Y|R7381,50
102175|Y|R14355,00
102176|Y|R27405,00
102177|Y|R51556,50
102178|N|R0,00
102179|N|R0,00
10218|N|R0,00
102180|Y|R38367,00
