City_Code|city|state_name|county_name
10643|Pecatonica|Illinois|Winnebago
10644|Tracy|Minnesota|Lyon
10645|Elsberry|Missouri|Lincoln
10646|Southmont|Pennsylvania|Cambria
10647|Ord|Nebraska|Valley
10648|River Heights|Utah|Cache
10649|Seneca|Kansas|Nemaha
1065|Glenview|Illinois|Cook
10650|Oakley|Kansas|Logan
10651|Fritz Creek|Alaska|Kenai Peninsula
10652|Coal Grove|Ohio|Lawrence
10653|Morrisville|Vermont|Lamoille
10654|Holcomb|Kansas|Finney
10655|Weatherby Lake|Missouri|Platte
10656|Stevensville|Montana|Ravalli
10657|Lincoln Beach|Oregon|Lincoln
10658|New Haven|Missouri|Franklin
10659|Cardington|Ohio|Morrow
1066|Mentor|Ohio|Lake
10660|Blanco|Texas|Blanco
10661|Lyman|Wyoming|Uinta
10662|Anthony|Kansas|Harper
10663|Topton|Pennsylvania|Berks
10664|Kirbyville|Texas|Jasper
10665|Dolgeville|New York|Herkimer
10666|Wellington|Texas|Collingsworth
10667|Seneca Knolls|New York|Onondaga
10668|Sac City|Iowa|Sac
10669|Pegram|Tennessee|Cheatham
1067|Keller|Texas|Tarrant
10670|Robesonia|Pennsylvania|Berks
10671|Conway|Pennsylvania|Beaver
10672|Greensburg|Kentucky|Green
10673|Porter Heights|Texas|Montgomery
10674|Glen Rock|Pennsylvania|York
10675|Fairplains|North Carolina|Wilkes
10676|Shadybrook|Texas|Cherokee
10677|Drexel|Ohio|Montgomery
10678|Colfax|Iowa|Jasper
10679|Stephens City|Virginia|Frederick
1068|Danville|Illinois|Vermilion
10680|Pardeeville|Wisconsin|Columbia
10681|Marshall|Virginia|Fauquier
10682|Las Mar+¡as|Puerto Rico|A+¦asco
10683|Midway|Pennsylvania|Adams
10684|Midway|Georgia|Liberty
10685|Cape Carteret|North Carolina|Carteret
10686|McCamey|Texas|Upton
10687|Olton|Texas|Lamb
10688|New Stanton|Pennsylvania|Westmoreland
10689|San Ysidro|New Mexico|Do+¦a Ana
1069|Spring Hill|Tennessee|Maury
10690|Simmesport|Louisiana|Avoyelles
10691|Kohler|Wisconsin|Sheboygan
10692|St. George|Missouri|St. Louis
10693|Jacksboro|Tennessee|Campbell
10694|Stratford|Texas|Sherman
10695|Lake Summerset|Illinois|Winnebago
10696|Kerhonkson|New York|Ulster
10697|Burnt Store Marina|Florida|Lee
10698|Thorsby|Alabama|Chilton
10699|Wilsonville|Alabama|Shelby
107|Chattanooga|Tennessee|Hamilton
1070|Roseville|Michigan|Macomb
10700|Chevy Chase Village|Maryland|Montgomery
10701|Bellerose Terrace|New York|Nassau
10702|Ganado|Texas|Jackson
10703|Imperial|Nebraska|Chase
10704|Three Forks|Montana|Gallatin
10705|Leonard|Texas|Fannin
10706|Hale Center|Texas|Hale
10707|Buena Vista|Georgia|Marion
10708|Jermyn|Pennsylvania|Lackawanna
10709|Rosemount|Ohio|Scioto
1071|Elmhurst|Illinois|DuPage
10710|Postville|Iowa|Allamakee
10711|Tigerville|South Carolina|Greenville
10712|Clancy|Montana|Jefferson
10713|Ida Grove|Iowa|Ida
10714|Lisbon|North Dakota|Ransom
10715|Yorktown|Texas|DeWitt
10716|West Branch|Michigan|Ogemaw
10717|Hinckley|Illinois|DeKalb
10718|Snow Hill|Maryland|Worcester
10719|McDonald|Pennsylvania|Washington
1072|New Philadelphia|Ohio|Tuscarawas
10720|Bellevue|Illinois|Peoria
10721|Newburgh Heights|Ohio|Cuyahoga
10722|Bellport|New York|Suffolk
10723|Veedersburg|Indiana|Fountain
10724|Lawai|Hawaii|Kauai
10725|Raven|Virginia|Tazewell
10726|St. Croix Falls|Wisconsin|Polk
10727|West End|New York|Otsego
10728|Cherokee|North Carolina|Swain
10729|Hanscom AFB|Massachusetts|Middlesex
1073|Sandusky|Ohio|Erie
10730|Troup|Texas|Smith
10731|Hopwood|Pennsylvania|Fayette
10732|Esko|Minnesota|Carlton
10733|Pearson|Georgia|Atkinson
10734|Ninety Six|South Carolina|Greenwood
10735|Aquebogue|New York|Suffolk
10736|East McKeesport|Pennsylvania|Allegheny
10737|Afton|Wyoming|Lincoln
10738|South Deerfield|Massachusetts|Franklin
10739|Gotha|Florida|Orange
1074|El Dorado Hills|California|El Dorado
10740|Halstead|Kansas|Harvey
10741|Lake Odessa|Michigan|Ionia
10742|North Beach|Maryland|Calvert
10743|Erath|Louisiana|Vermilion
10744|Little River-Academy|Texas|Bell
10745|Mountain Lake|Minnesota|Cottonwood
10746|Homosassa|Florida|Citrus
10747|Rafael Gonz+ílez|Puerto Rico|Hatillo
10748|Creola|Alabama|Mobile
10749|Fairview-Ferndale|Pennsylvania|Northumberland
1075|Salina|Kansas|Saline
10750|Washburn|Wisconsin|Bayfield
10751|Banks|Oregon|Washington
10752|Ocean Gate|New Jersey|Ocean
10753|North Corbin|Kentucky|Laurel
10754|Estill Springs|Tennessee|Franklin
10755|Gwinn|Michigan|Marquette
10756|Seabrook Farms|New Jersey|Cumberland
10757|West Hill|Ohio|Trumbull
10758|Eddington|Pennsylvania|Bucks
10759|Laurel Hollow|New York|Nassau
1076|Euclid|Ohio|Cuyahoga
10760|Rouse|California|Stanislaus
10761|Flying Hills|Pennsylvania|Berks
10762|Star City|Arkansas|Lincoln
10763|Bodfish|California|Kern
10764|Sea Isle City|New Jersey|Cape May
10765|Cuba City|Wisconsin|Grant
10766|Hughesville|Pennsylvania|Lycoming
10767|Kahoka|Missouri|Clark
10768|Oakwood Hills|Illinois|McHenry
10769|Jonestown|Pennsylvania|Lebanon
1077|Kingman|Arizona|Mohave
10770|Volga|South Dakota|Brookings
10771|Pennville|Pennsylvania|York
10772|Woodlands|California|San Luis Obispo
10773|Rankin|Pennsylvania|Allegheny
10774|Pojoaque|New Mexico|Santa Fe
10775|North York|Pennsylvania|York
10776|Beresford|South Dakota|Union
10777|Lexington|Illinois|McLean
10778|Jarales|New Mexico|Valencia
10779|Hurlock|Maryland|Dorchester
1078|Everett|Massachusetts|Middlesex
10780|Mannington|West Virginia|Marion
10781|Columbia City|Oregon|Columbia
10782|Vinton|Texas|El Paso
10783|Leipsic|Ohio|Putnam
10784|Hamlin|Texas|Jones
10785|Tyler Run|Pennsylvania|York
10786|Kiefer|Oklahoma|Creek
10787|Pine Level|North Carolina|Johnston
10788|Kemah|Texas|Galveston
10789|Haynesville|Louisiana|Claiborne
1079|Farmington|Missouri|St. Francois
10790|East Cleveland|Tennessee|Bradley
10791|Mangonia Park|Florida|Palm Beach
10792|South Temple|Pennsylvania|Berks
10793|Valencia|New Mexico|Valencia
10794|Easton|California|Fresno
10795|Southwest Greensburg|Pennsylvania|Westmoreland
10796|Jemez Pueblo|New Mexico|Sandoval
10797|Sigourney|Iowa|Keokuk
10798|Woodville|Ohio|Sandusky
10799|Troy|Texas|Bell
108|Spokane|Washington|Spokane
1080|Weatherford|Texas|Parker
10800|Walla Walla East|Washington|Walla Walla
10801|Sparks|Georgia|Cook
10802|Sharpsburg|North Carolina|Nash
10803|Shelby|Michigan|Oceana
10804|Memphis|Texas|Hall
10805|Hillsboro Beach|Florida|Broward
10806|El Mang+¦|Puerto Rico|Juncos
10807|Ellis|Kansas|Ellis
10808|Rainier|Oregon|Columbia
10809|Seeley|California|Imperial
1081|Middletown|Connecticut|Middlesex
10810|St. Paris|Ohio|Champaign
10811|Crow Agency|Montana|Big Horn
10812|Seymour|Missouri|Webster
10813|Hildebran|North Carolina|Burke
10814|Lathrop|Missouri|Clinton
10815|Collinsville|Alabama|DeKalb
10816|Auberry|California|Fresno
10817|Tonopah|Nevada|Nye
10818|El Valle de Arroyo Seco|New Mexico|Santa Fe
10819|Arcanum|Ohio|Darke
1082|Roseburg|Oregon|Douglas
10820|Roman Forest|Texas|Montgomery
10821|Kechi|Kansas|Sedgwick
10822|Pelican Bay|Texas|Tarrant
10823|Eupora|Mississippi|Webster
10824|Springfield|Minnesota|Brown
10825|Goliad|Texas|Goliad
10826|Copeland|Oklahoma|Delaware
10827|Level Plains|Alabama|Dale
10828|Albany|Kentucky|Clinton
10829|Flora|Indiana|Carroll
1083|Biloxi|Mississippi|Harrison
10830|Eyota|Minnesota|Olmsted
10831|Napavine|Washington|Lewis
10832|Shorewood Hills|Wisconsin|Dane
10833|Laton|California|Fresno
10834|Girard|Illinois|Macoupin
10835|Jonesville|Louisiana|Catahoula
10836|Wapello|Iowa|Louisa
10837|Choctaw Lake|Ohio|Madison
10838|Edgerton|Ohio|Williams
10839|Port Allegany|Pennsylvania|McKean
1084|Leavenworth|Kansas|Leavenworth
10840|Taft Heights|California|Kern
10841|Valley View|Ohio|Cuyahoga
10842|Fern Acres|Hawaii|Hawaii
10843|Fr+ínquez|Puerto Rico|Morovis
10844|Enterprise|Oregon|Wallowa
10845|South Greensburg|Pennsylvania|Westmoreland
10846|Wickerham Manor-Fisher|Pennsylvania|Washington
10847|Bethlehem Village|Connecticut|Litchfield
10848|Judsonia|Arkansas|White
10849|Wedgefield|South Carolina|Sumter
1085|Fort Pierce|Florida|St. Lucie
10850|Ossun|Louisiana|Lafayette
10851|Cooper|Texas|Delta
10852|Burnham|Pennsylvania|Mifflin
10853|Salem|Arkansas|Saline
10854|Trail Creek|Indiana|LaPorte
10855|South Roxana|Illinois|Madison
10856|Martorell|Puerto Rico|Yabucoa
10857|Preston|Texas|Grayson
10858|Roanoke|Illinois|Woodford
10859|Leechburg|Pennsylvania|Armstrong
1086|Winter Garden|Florida|Orange
10860|Saugerties South|New York|Ulster
10861|Bertsch-Oceanview|California|Del Norte
10862|Belmont|Mississippi|Tishomingo
10863|Tome|New Mexico|Valencia
10864|Beverly Hills|Texas|McLennan
10865|Kenilworth|Pennsylvania|Chester
10866|Willow|Alaska|Matanuska-Susitna
10867|Carlisle|Kentucky|Nicholas
10868|Mason Neck|Virginia|Fairfax
10869|Piperton|Tennessee|Fayette
1087|Oro Valley|Arizona|Pima
10870|Liberty|Indiana|Union
10871|Aitkin|Minnesota|Aitkin
10872|Sussex|New Jersey|Sussex
10873|Lake Mills|Iowa|Winnebago
10874|Batavia|Ohio|Clermont
10875|Mattawan|Michigan|Van Buren
10876|Shavertown|Pennsylvania|Luzerne
10877|Carrington|North Dakota|Foster
10878|Ogden|Iowa|Boone
10879|South Bloomfield|Ohio|Pickaway
1088|Morgan Hill|California|Santa Clara
10880|Churubusco|Indiana|Whitley
10881|Hayden|Colorado|Routt
10882|Springerville|Arizona|Apache
10883|Epworth|Iowa|Dubuque
10884|Grill|Pennsylvania|Berks
10885|Yorklyn|Pennsylvania|York
10886|Aberdeen|Idaho|Bingham
10887|Cave Junction|Oregon|Josephine
10888|Maunawili|Hawaii|Honolulu
10889|Varnville|South Carolina|Hampton
1089|Potomac|Maryland|Montgomery
10890|Moorefield Station|Virginia|Loudoun
10891|Battle Ground|Indiana|Tippecanoe
10892|Minonk|Illinois|Woodford
10893|Slayton|Minnesota|Murray
10894|Loveland Park|Ohio|Warren
10895|Livingston|Louisiana|Livingston
10896|Camden|Ohio|Preble
10897|Badin|North Carolina|Stanly
10898|Lofall|Washington|Kitsap
10899|Coupeville|Washington|Island
109|Syracuse|New York|Onondaga
1090|Pinehurst|North Carolina|Moore
10900|Houserville|Pennsylvania|Centre
10901|Arcade|Georgia|Jackson
10902|Coleraine|Minnesota|Itasca
10903|Perry Park|Colorado|Douglas
10904|Hodgkins|Illinois|Cook
10905|West Falmouth|Massachusetts|Barnstable
10906|Atkins|Iowa|Benton
10907|McColl|South Carolina|Marlboro
10908|San Pasqual|California|Los Angeles
10909|Devens|Massachusetts|Worcester
1091|Danville|Virginia|Danville
10910|Custer|South Dakota|Custer
10911|Monticello|Utah|San Juan
10912|Mill City|Oregon|Linn
10913|Carterville|Missouri|Jasper
10914|Caney|Kansas|Montgomery
10915|Monte Alto|Texas|Hidalgo
10916|Coto Laurel|Puerto Rico|Ponce
10917|Canyonville|Oregon|Douglas
10918|Somerset|Texas|Bexar
10919|Trexlertown|Pennsylvania|Lehigh
1092|Rockwall|Texas|Rockwall
10920|Waretown|New Jersey|Ocean
10921|Yanceyville|North Carolina|Caswell
10922|Mart|Texas|McLennan
10923|Sumner|Iowa|Bremer
10924|Lebanon Junction|Kentucky|Bullitt
10925|Groveville|New Jersey|Mercer
10926|Clyde|New York|Wayne
10927|Mowbray Mountain|Tennessee|Hamilton
10928|Quail Creek|Texas|Victoria
10929|Syracuse|Nebraska|Otoe
1093|Coachella|California|Riverside
10930|Golden Meadow|Louisiana|Lafourche
10931|Mokuleia|Hawaii|Honolulu
10932|Collinsville|Texas|Grayson
10933|Davisboro|Georgia|Washington
10934|Kouts|Indiana|Porter
10935|Fern Prairie|Washington|Clark
10936|Willard|Utah|Box Elder
10937|Harbor|Oregon|Curry
10938|Bowmansville|Pennsylvania|Lancaster
10939|Ogden|Kansas|Riley
1094|Wake Forest|North Carolina|Wake
10940|Carbon Cliff|Illinois|Rock Island
10941|Granite|Oklahoma|Greer
10942|Harlem Heights|Florida|Lee
10943|Stewart Manor|New York|Nassau
10944|Chenoweth|Oregon|Wasco
10945|Ocean Ridge|Florida|Palm Beach
10946|Northwood|Iowa|Worth
10947|Britt|Iowa|Hancock
10948|Manchester|Ohio|Adams
10949|Silver Lake|Florida|Lake
1095|Pearl City|Hawaii|Honolulu
10950|Waverly|Virginia|Sussex
10951|Quincy|California|Plumas
10952|Limon|Colorado|Lincoln
10953|Stevenson|Alabama|Jackson
10954|Weyers Cave|Virginia|Augusta
10955|Colby|Wisconsin|Clark
10956|Three Rivers|Texas|Live Oak
10957|Shelby|Mississippi|Bolivar
10958|Cricket|North Carolina|Wilkes
10959|Frenchtown|Montana|Missoula
1096|Tupelo|Mississippi|Lee
10960|Star City|West Virginia|Monongalia
10961|Augusta|Arkansas|Woodruff
10962|Hoyt Lakes|Minnesota|St. Louis
10963|Sparta|Missouri|Christian
10964|Baraga|Michigan|Baraga
10965|Bull Shoals|Arkansas|Marion
10966|Inkerman|Pennsylvania|Luzerne
10967|Krebs|Oklahoma|Pittsburg
10968|Heritage Pines|Florida|Pasco
10969|Ellinwood|Kansas|Barton
1097|Attleboro|Massachusetts|Bristol
10970|Warren|Oregon|Columbia
10971|Prudenville|Michigan|Roscommon
10972|Goshen|Arkansas|Washington
10973|New Chicago|Indiana|Lake
10974|Wrens|Georgia|Jefferson
10975|Prophetstown|Illinois|Whiteside
10976|Mars Hill|North Carolina|Madison
10977|Mount Olive|Illinois|Macoupin
10978|Brookdale|California|Santa Cruz
10979|Lima|Pennsylvania|Delaware
1098|Pine Bluff|Arkansas|Jefferson
10980|Fisher|Illinois|Champaign
10981|Zwolle|Louisiana|Sabine
10982|Shippensburg University|Pennsylvania|Cumberland
10983|First Mesa|Arizona|Navajo
10984|Farmer City|Illinois|De Witt
10985|Blooming Prairie|Minnesota|Steele
10986|West Carthage|New York|Jefferson
10987|Huntington|Utah|Emery
10988|Albany|Texas|Shackelford
10989|Stockton|Missouri|Cedar
1099|Oakland Park|Florida|Broward
10990|Patrick Springs|Virginia|Patrick
10991|Bellville|Ohio|Sandusky
10992|Prairie Grove|Illinois|McHenry
10993|North Puyallup|Washington|Pierce
10994|Mayer|Arizona|Yavapai
10995|Haskell|Oklahoma|Muskogee
10996|Rolling Fork|Mississippi|Sharkey
10997|La Pine|Oregon|Deschutes
10998|Jenkins|Kentucky|Letcher
10999|Tchula|Mississippi|Holmes
11|Phoenix|Arizona|Maricopa
110|Lancaster|Pennsylvania|Lancaster
1100|Marion|Ohio|Marion
11000|Parkersburg|Iowa|Butler
11001|Hinckley|Minnesota|Pine
11002|Durham|Oregon|Washington
11003|Cave City|Arkansas|Sharp
11004|Valley Hill|North Carolina|Henderson
11005|Catlin|Illinois|Vermilion
11006|Princeville|North Carolina|Edgecombe
11007|Sour Lake|Texas|Hardin
11008|Sullivan's Island|South Carolina|Charleston
11009|Painted Post|New York|Steuben
1101|Hilo|Hawaii|Hawaii
11010|Italy|Texas|Ellis
11011|Haslet|Texas|Tarrant
11012|Manchester Center|Vermont|Bennington
11013|Kealakekua|Hawaii|Hawaii
11014|Springfield|South Dakota|Bon Homme
11015|Merlin|Oregon|Josephine
11016|Enetai|Washington|Kitsap
11017|Sheldon|Texas|Harris
11018|Masury|Ohio|Trumbull
11019|West Hurley|New York|Ulster
1102|Lufkin|Texas|Angelina
11020|Plainfield Village|Connecticut|Windham
11021|Stagecoach|Nevada|Lyon
11022|Anderson|Missouri|McDonald
11023|Nettleton|Mississippi|Lee
11024|Queensland|Maryland|Prince George's
11025|Kingstown|Maryland|Queen Anne's
11026|Cecilia|Louisiana|St. Martin
11027|Eastport|New York|Suffolk
11028|Doniphan|Missouri|Ripley
11029|Shadeland|Indiana|Tippecanoe
1103|Altadena|California|Los Angeles
11030|Privateer|South Carolina|Sumter
11031|Scottsville|New York|Monroe
11032|Linden|Texas|Cass
11033|Jefferson|Texas|Marion
11034|North Liberty|Indiana|St. Joseph
11035|Englishtown|New Jersey|Monmouth
11036|St. Matthews|South Carolina|Calhoun
11037|Oakboro|North Carolina|Stanly
11038|Glen Gardner|New Jersey|Hunterdon
11039|Hampton Manor|New York|Rensselaer
1104|Manitowoc|Wisconsin|Manitowoc
11040|Ixonia|Wisconsin|Jefferson
11041|Rockdale|Illinois|Will
11042|Georgetown|Pennsylvania|Luzerne
11043|St. Bonaventure|New York|Cattaraugus
11044|Phoenix|Illinois|Cook
11045|Athens|Illinois|Menard
11046|Chelsea|Oklahoma|Rogers
11047|Hopewell|New Jersey|Mercer
11048|Florala|Alabama|Covington
11049|Manhattan|Montana|Gallatin
1105|Lake Ridge|Virginia|Prince William
11050|Dora|Alabama|Walker
11051|Wild Peach Village|Texas|Brazoria
11052|Richmond|Illinois|McHenry
11053|Unionville|Georgia|Tift
11054|Alta|Iowa|Buena Vista
11055|Camino|California|El Dorado
11056|Holiday Heights|New Jersey|Ocean
11057|Eudora|Arkansas|Chicot
11058|Belington|West Virginia|Barbour
11059|Atlantic Beach|New York|Nassau
1106|Selma|California|Fresno
11060|Brundidge|Alabama|Pike
11061|Calhoun Falls|South Carolina|Abbeville
11062|Buffalo|Texas|Leon
11063|Alorton|Illinois|St. Clair
11064|Saltville|Virginia|Smyth
11065|Burns Flat|Oklahoma|Washita
11066|Minneapolis|Kansas|Ottawa
11067|Hopewell|Tennessee|Bradley
11068|Victory Lakes|New Jersey|Gloucester
11069|Albion|Illinois|Edwards
1107|Strongsville|Ohio|Cuyahoga
11070|Union Point|Georgia|Greene
11071|Arkoma|Oklahoma|Le Flore
11072|Lake Dunlap|Texas|Guadalupe
11073|Brooklawn|New Jersey|Camden
11074|Charlotte|Texas|Atascosa
11075|Leslie|Michigan|Ingham
11076|Audubon|Iowa|Audubon
11077|Slocomb|Alabama|Geneva
11078|Marriott-Slaterville|Utah|Weber
11079|Las Carolinas|Puerto Rico|Caguas
1108|Danville|California|Contra Costa
11080|Warson Woods|Missouri|St. Louis
11081|Jobos|Puerto Rico|Guayama
11082|Union|Mississippi|Newton
11083|St. Charles|Michigan|Saginaw
11084|Ashland|Alabama|Clay
11085|Sylvania|Alabama|DeKalb
11086|Monroe|Iowa|Jasper
11087|McAlmont|Arkansas|Pulaski
11088|Baker|Montana|Fallon
11089|Adams|Wisconsin|Adams
1109|Quincy|Illinois|Adams
11090|Pierson|Florida|Volusia
11091|Trion|Georgia|Chattooga
11092|Midway|Kentucky|Woodford
11093|Priest River|Idaho|Bonner
11094|Independence|Louisiana|Tangipahoa
11095|Waterville|Minnesota|Le Sueur
11096|Carbon Hill|Alabama|Walker
11097|Bayou L'Ourse|Louisiana|Assumption
11098|Leesport|Pennsylvania|Berks
11099|Enterprise|Utah|Washington
111|Arlington|Texas|Tarrant
1110|Lancaster|Ohio|Fairfield
11100|Hurstbourne Acres|Kentucky|Jefferson
11101|Derwood|Maryland|Montgomery
11102|Hidden Hills|California|Los Angeles
11103|Aceitunas|Puerto Rico|Moca
11104|Piedmont|Missouri|Wayne
11105|Lookout Mountain|Tennessee|Hamilton
11106|Steele|Missouri|Pemiscot
11107|Lynnwood-Pricedale|Pennsylvania|Westmoreland
11108|Roberts|Wisconsin|St. Croix
11109|Graton|California|Sonoma
1111|Riverton|Utah|Salt Lake
11110|East Atlantic Beach|New York|Nassau
11111|San Augustine|Texas|San Augustine
11112|Fairchance|Pennsylvania|Fayette
11113|Gregory|Texas|San Patricio
11114|Hammond|Wisconsin|St. Croix
11115|East Ithaca|New York|Tompkins
11116|Waurika|Oklahoma|Jefferson
11117|Lookout Mountain|Alabama|Etowah
11118|New Athens|Illinois|St. Clair
11119|Southside Place|Texas|Harris
1112|The Colony|Texas|Denton
11120|Indian River|Michigan|Cheboygan
11121|Evart|Michigan|Osceola
11122|Lake Ripley|Wisconsin|Jefferson
11123|Remsenburg-Speonk|New York|Suffolk
11124|Monson Center|Massachusetts|Hampden
11125|Blacksburg|South Carolina|Cherokee
11126|Adamstown|Pennsylvania|Lancaster
11127|Bernie|Missouri|Stoddard
11128|Youngstown|New York|Niagara
11129|Linden|Alabama|Marengo
1113|Urbandale|Iowa|Polk
11130|Arden on the Severn|Maryland|Anne Arundel
11131|Biggs|California|Butte
11132|Belleville|Kansas|Republic
11133|Barview|Oregon|Coos
11134|Henryville|Indiana|Clark
11135|Spencer|Wisconsin|Marathon
11136|Prince George|Virginia|Prince George
11137|Berino|New Mexico|Do+¦a Ana
11138|Greensboro|Maryland|Caroline
11139|Great Falls|South Carolina|Chester
1114|Plainfield|Illinois|Will
11140|Erma|New Jersey|Cape May
11141|Mount Cobb|Pennsylvania|Lackawanna
11142|Amboy|Washington|Clark
11143|Warm Springs|California|Riverside
11144|New Johnsonville|Tennessee|Humphreys
11145|Slater-Marietta|South Carolina|Greenville
11146|Hollis|Oklahoma|Harmon
11147|Lake Mohawk|Ohio|Carroll
11148|Pinedale|Wyoming|Sublette
11149|Elk Point|South Dakota|Union
1115|Lombard|Illinois|DuPage
11150|Ault|Colorado|Weld
11151|Somonauk|Illinois|DeKalb
11152|Su+írez|Puerto Rico|Lo+¡za
11153|Yale|Michigan|St. Clair
11154|Van Horn|Texas|Culberson
11155|Shannon|Georgia|Floyd
11156|Moundridge|Kansas|McPherson
11157|Nicholson|Georgia|Jackson
11158|Devon|Pennsylvania|Chester
11159|Gate City|Virginia|Scott
1116|Prescott|Arizona|Yavapai
11160|Gibbon|Nebraska|Buffalo
11161|Daniels|West Virginia|Raleigh
11162|Melbourne|Arkansas|Izard
