ID;Has_Existing_Home_Loan;installment
1665;Y;16260
1666;Y;27135
1667;N;0
1668;Y;19312
1669;Y;2539,5
1670;Y;3486
1671;Y;13764
1672;Y;48583
1673;Y;19499
1674;N;0
1675;Y;3111
1676;Y;9390
1677;Y;33318
1678;Y;17988
1679;Y;16602
1680;Y;55242,5
1681;Y;2565
1682;Y;35400
1683;N;0
1684;Y;4165
1685;N;0
1686;Y;38227
1687;Y;8158,5
1688;Y;24810
1689;Y;12375
1690;N;0
1691;Y;15475
1692;Y;12746,5
1693;N;0
1694;Y;11840
1695;Y;13320
1696;Y;4575
1697;Y;14459,5
1698;N;0
1699;N;0
1700;Y;2775
1701;N;0
1702;Y;11700
1703;Y;25925
1704;Y;8824,5
1705;Y;10580
1706;N;0
1707;Y;5170,5
1708;Y;9324
1709;Y;16470
1710;Y;3847,5
1711;Y;16439,5
1712;Y;4590
1713;Y;2719,5
1714;N;0
1715;N;0
1716;Y;4514
1717;N;0
1718;Y;9135
1719;Y;23912
1720;Y;6588
1721;Y;2886
1722;Y;13680
1723;N;0
1724;Y;12487,5
1725;N;0
1726;Y;15540
1727;Y;4995
1728;Y;11025
1729;Y;2035
1730;N;0
1731;Y;20862
1732;Y;12432
1733;N;0
1734;Y;4902,5
1735;Y;40498,5
1736;Y;26352
1737;Y;4514
1738;Y;11310
1739;N;0
1740;Y;8352
1741;Y;26410,5
1742;Y;2275,5
1743;Y;4621,5
1744;Y;9768
1745;Y;16150
1746;N;0
1747;Y;27364
1748;Y;43633,5
1749;N;0
1750;Y;29265
1751;Y;5215,5
1752;Y;9699
1753;Y;39307,5
1754;Y;10657,5
1755;Y;19900
1756;Y;18629,5
1757;Y;17604
1758;Y;10014
1759;Y;17372
1760;Y;14465
1761;Y;20676
1762;Y;31240
1763;Y;21312,5
1764;Y;22440
1765;N;0
1766;Y;7921,5
1767;Y;16615,5
1768;Y;14823
1769;Y;26265
1770;N;0
1771;N;0
1772;Y;8408
1773;N;0
1774;Y;17934
1775;Y;21742,5
1776;Y;5328
1777;Y;2941,5
1778;N;0
1779;N;0
1780;Y;18645
1781;Y;6720
1782;Y;12753
1783;Y;13209
1784;Y;3774
1785;Y;25925
1786;N;0
1787;N;0
1788;Y;15738
1789;N;0
1790;Y;22428
1791;Y;4527
1792;Y;5034
1793;Y;5087,5
1794;N;0
1795;N;0
1796;Y;5400
1797;N;0
1798;Y;27302
1799;Y;23238
1800;Y;14091
1801;Y;19962
1802;N;0
1803;N;0
1804;Y;16558,5
1805;N;0
1806;Y;12375
1807;Y;19672,5
1808;Y;8294
1809;Y;18799
1810;N;0
1811;N;0
1812;Y;19665
1813;N;0
1814;Y;5661
1815;Y;11932,5
1816;Y;26317,5
1817;Y;6325
1818;N;0
1819;N;0
1820;Y;25170
1821;N;0
1822;Y;19035
1823;Y;20092,5
1824;Y;19762,5
1825;Y;14763
1826;N;0
1827;N;0
1828;Y;14189,5
1829;N;0
1830;Y;18096
1831;Y;12432
1832;Y;15688
1833;Y;15281
1834;N;0
1835;N;0
1836;Y;13050
1837;N;0
1838;Y;11803
1839;Y;9583
1840;Y;18981
1841;Y;14781,5
1842;Y;23446,5
1843;N;0
1844;Y;11916
1845;Y;51216
1846;Y;5872,5
1847;Y;49521
1848;Y;28710
1849;Y;16317
1850;N;0
1851;Y;24150
1852;Y;23490
1853;Y;41973
1854;Y;9787,5
1855;Y;4944
1856;Y;48705
1857;Y;5112,5
1858;Y;1783,5
1859;Y;21648
1860;Y;33984
1861;Y;32719,5
1862;Y;21006
1863;Y;7677
1864;Y;3904
1865;Y;11910
1866;Y;2436
1867;Y;6597
1868;Y;34582,5
1869;N;0
1870;Y;16100
1871;Y;10680
1872;Y;27497,5
1873;Y;23025
1874;Y;17253
1875;N;0
1876;Y;5350,5
1877;Y;28215
1878;Y;3700
1879;Y;6105
1880;Y;18560
1881;Y;4717,5
1882;Y;60777
1883;Y;51705
1884;Y;33456
1885;Y;50647,5
1886;Y;15577,5
1887;Y;31662
1888;Y;27783
1889;Y;3654
1890;N;0
1891;Y;29580
1892;Y;29052
1893;Y;29898
1894;Y;12760
1895;Y;16978,5
1896;Y;36888
1897;Y;5365
1898;Y;44640
1899;N;0
1900;Y;27538,5
1901;Y;33624
1902;Y;21264
1903;Y;46284
1904;Y;10360
1905;Y;3829,5
1906;N;0
1907;Y;31840
1908;Y;27328
1909;Y;9607,5
1910;Y;9324
1911;Y;14945
1912;Y;13920
1913;Y;21416
1914;N;0
1915;N;0
1916;Y;38475
1917;N;0
1918;Y;15360
1919;Y;4101
1920;Y;40111,5
1921;Y;39081
1922;N;0
1923;N;0
1924;Y;39207
1925;N;0
1926;Y;4866
1927;Y;35064,5
1928;Y;44523
1929;Y;27018
1930;Y;26295
1931;N;0
1932;Y;10935
1933;Y;4245
1934;Y;23550,5
1935;Y;25635
1936;Y;10518
1937;Y;14070
1938;Y;10266
1939;N;0
1940;Y;27975
1941;N;0
1942;Y;36812,5
1943;Y;43398
1944;Y;21368
1945;Y;21624
1946;Y;31779
1947;N;0
1948;Y;29232
1949;Y;49776
1950;Y;13431
1951;Y;17661
1952;Y;39933
1953;Y;36540
1954;N;0
1955;N;0
1956;Y;2697
1957;N;0
1958;Y;6537,5
1959;Y;3469,5
1960;Y;14157
1961;Y;36105
1962;N;0
1963;Y;19966,5
1964;Y;53010
1965;Y;43848
1966;Y;22707
1967;Y;45936
1968;Y;28710
1969;Y;5785
1970;N;0
1971;Y;33228
1972;Y;7750
1973;Y;22620
1974;Y;7107
1975;Y;13782
1976;Y;26220
1977;Y;19745
1978;Y;9396
1979;N;0
1980;Y;35496
1981;Y;40677
1982;Y;17400
1983;Y;21490
1984;Y;20707,5
1985;Y;12825
1986;Y;30450
1987;Y;2392,5
1988;Y;19077,5
1989;Y;37462,5
1990;Y;7960,5
1991;Y;18600
1992;Y;47424
1993;Y;14763
1994;Y;39672
1995;Y;27720
1996;Y;13509
1997;Y;28710
1998;Y;5760
1999;Y;17661
2000;Y;6975
2001;Y;32778
2002;Y;19320
2003;N;0
2004;Y;3247,5
2005;Y;36330
2006;Y;20583
2007;Y;35760
2008;Y;9625
2009;Y;26400
2010;N;0
2011;N;0
2012;Y;20545
2013;Y;45058,5
2014;Y;51556,5
2015;Y;7929
2016;Y;10890
2017;Y;46690,5
2018;N;0
2019;Y;2175
2020;Y;1813
2021;N;0
2022;Y;23055
2023;Y;6187,5
2024;Y;3446
2025;Y;38472
2026;Y;16650
2027;Y;19360
2028;Y;9180
2029;N;0
2030;Y;12075
2031;Y;16515
2032;Y;38693,5
2033;Y;26265
2034;Y;51186
2035;Y;8526
2036;Y;28170
2037;N;0
2038;Y;7548
2039;Y;21930
2040;Y;21420
2041;Y;19192,5
2042;Y;44191,5
2043;N;0
2044;Y;10248
2045;Y;35931
2046;Y;13380
2047;Y;3450
2048;Y;38157
2049;Y;11435
2050;N;0
2051;N;0
2052;Y;3274,5
2053;N;0
2054;Y;23490
2055;Y;4263
2056;Y;41107,5
2057;Y;42151,5
2058;N;0
2059;N;0
2060;Y;29754
2061;Y;43672,5
2062;Y;6916,5
2063;Y;41325
2064;Y;25128
2065;Y;39802,5
2066;Y;4698
2067;N;0
2068;Y;9135
2069;Y;14485,5
2070;Y;13875
2071;Y;7717,5
2072;Y;20880
2073;Y;8700
2074;Y;4176
2075;N;0
2076;Y;20153,5
2077;N;0
2078;Y;33669
2079;Y;32389,5
2080;Y;32233,5
2081;Y;2522
2082;N;0
2083;N;0
2084;Y;34582,5
2085;N;0
2086;Y;7830
2087;Y;45414
2088;Y;43936,5
2089;Y;5690
2090;N;0
2091;Y;40672,5
2092;Y;16369,5
2093;Y;58725
2094;Y;9908,5
2095;Y;10440
2096;Y;32886
2097;Y;3727,5
2098;Y;5340
2099;N;0
2100;Y;25976
2101;Y;31680
2102;Y;18940
2103;Y;4170
2104;Y;13546,5
2105;Y;4045,5
2106;Y;12397,5
2107;Y;54864
2108;Y;23925
2109;Y;11712
2110;Y;13275
2111;Y;7308
2112;Y;16119
2113;Y;3274,5
2114;Y;11028
2115;N;0
2116;Y;15502,5
2117;Y;45384
2118;Y;20364
2119;Y;21060
2120;Y;29232
2121;Y;4282,5
2122;N;0
2123;Y;5133
2124;Y;4698
2125;N;0
2126;Y;22185
2127;Y;31284
2128;Y;8872
2129;Y;6786
2130;Y;32886
2131;Y;11868,5
2132;Y;2331
2133;Y;9918
2134;Y;12432
2135;Y;7047
2136;Y;32625
2137;Y;2430
2138;N;0
2139;Y;44739
2140;Y;8590,5
2141;Y;24370,5
2142;Y;31972,5
2143;Y;6885
2144;Y;9792
2145;Y;3663
2146;N;0
2147;N;0
2148;Y;13116
2149;Y;4992
2150;Y;8493
2151;Y;4845
2152;Y;10866
2153;Y;15375
2154;Y;10614
2155;Y;33535
2156;Y;17212,5
2157;Y;14910
2158;Y;39600
2159;Y;13024
2160;Y;20504
2161;Y;14820
2162;Y;52542
2163;N;0
2164;Y;4557
2165;N;0
2166;Y;6067,5
2167;Y;4276,5
2168;Y;6600
2169;Y;6105
2170;Y;12789
2171;N;0
2172;Y;6655,5
2173;N;0
2174;Y;5625
2175;Y;37306,5
2176;Y;5916
2177;Y;20020
2178;N;0
2179;Y;9594
2180;Y;29064
2181;N;0
2182;Y;9876
2183;Y;10302
2184;Y;39802,5
2185;Y;14436,5
2186;N;0
2187;N;0
2188;Y;7122,5
2189;Y;44631
2190;Y;15345
2191;Y;28710
2192;Y;36540
2193;Y;22950
2194;N;0
2195;N;0
2196;Y;31314
2197;Y;28080
2198;Y;15650
2199;Y;10266
2200;Y;16983
2201;Y;49590
2202;N;0
2203;Y;39933
2204;Y;24795
2205;Y;5844
2206;Y;37206
2207;Y;14200
2208;Y;19427,5
2209;Y;21420
2210;Y;20265
2211;Y;24440
2212;Y;22800
2213;N;0
2214;Y;43291,5
2215;Y;20738,5
2216;Y;9176
2217;Y;24262,5
2218;Y;10206
2219;N;0
2220;Y;37714,5
2221;Y;49356
2222;Y;19800
2223;Y;7920
2224;Y;14040
2225;Y;15834
2226;N;0
2227;N;0
2228;Y;21470
2229;N;0
2230;Y;22840
2231;Y;1517
2232;Y;25839
2233;Y;18315
2234;Y;40368
2235;Y;26086,5
2236;Y;20532
2237;N;0
2238;Y;4625
2239;Y;15540
2240;Y;17297,5
2241;Y;7905
2242;Y;30600
2243;Y;34756,5
2244;Y;6916,5
2245;Y;36540
2246;Y;12690
2247;Y;27144
2248;Y;2830,5
2249;Y;14208
2250;Y;32886
2251;N;0
2252;Y;7696
2253;N;0
2254;Y;13093,5
2255;Y;6863,5
2256;Y;11745
2257;Y;10156,5
2258;N;0
2259;N;0
2260;Y;8797,5
2261;N;0
2262;Y;2410
2263;Y;29971,5
2264;Y;23085
2265;Y;18081
2266;Y;7892,5
2267;N;0
2268;Y;18752,5
2269;N;0
2270;Y;44370
2271;Y;12427,5
2272;Y;12617
2273;Y;24403,5
2274;N;0
2275;Y;46588,5
2276;Y;14094
2277;Y;32233,5
2278;Y;7830
2279;Y;17223,5
2280;Y;19237,5
2281;Y;16927,5
2282;N;0
2283;Y;16704
2284;Y;21350
2285;N;0
2286;Y;5133
2287;Y;15869
2288;Y;8662,5
2289;Y;17550
2290;Y;41412
2291;N;0
2292;Y;20738,5
2293;Y;34452
2294;Y;27666
2295;Y;8874
2296;Y;2886
2297;Y;12876
2298;N;0
2299;N;0
2300;Y;23866,5
2301;N;0
2302;Y;39291
2303;Y;41499
2304;Y;10125
2305;Y;7308
2306;Y;23490
2307;Y;24600
2308;Y;6348
2309;Y;2733
2310;Y;39193,5
2311;Y;2405
2312;Y;12580
2313;Y;3922
2314;Y;31668
2315;Y;15570
2316;Y;8610
2317;Y;12862,5
2318;Y;17380
2319;Y;28785
2320;Y;6525
2321;Y;19440
2322;N;0
2323;N;0
2324;Y;13651
2325;N;0
2326;Y;9720
2327;Y;3990
2328;Y;49297,5
2329;Y;18270
2330;Y;9048
2331;N;0
2332;Y;4881
2333;N;0
2334;Y;13450,5
2335;Y;35400
2336;Y;3274,5
2337;Y;4713
2338;N;0
2339;N;0
2340;Y;37714,5
2341;Y;18574,5
2342;Y;1850
2343;Y;18241
2344;Y;32625
2345;Y;18102
2346;N;0
2347;N;0
2348;Y;16637,5
2349;N;0
2350;Y;18445
2351;Y;13788
2352;Y;40140
2353;Y;20121
2354;N;0
2355;N;0
2356;Y;7609,5
2357;N;0
2358;Y;37777,5
2359;Y;16751
2360;Y;15460,5
2361;Y;48951
2362;N;0
2363;Y;41055
2364;Y;19800
2365;Y;10092
2366;Y;4603,5
2367;Y;22185
2368;Y;22211
2369;Y;4255
2370;Y;43171,5
2371;N;0
2372;Y;43087,5
2373;N;0
2374;Y;4305
2375;Y;12600
2376;Y;13509
2377;Y;9674
2378;N;0
2379;Y;2961
2380;Y;29316,5
2381;Y;32896,5
2382;Y;4320
2383;Y;22950
2384;Y;2710
2385;Y;15281,5
2386;Y;15650
2387;N;0
2388;Y;14175
2389;Y;55350
2390;Y;14827,5
2391;Y;39015
2392;Y;40498,5
2393;Y;23925
2394;N;0
2395;N;0
2396;Y;22210,5
2397;N;0
2398;Y;44854,5
2399;Y;7852,5
2400;Y;3330
2401;Y;16927,5
2402;Y;12932
2403;Y;8058
2404;Y;7504
2405;N;0
2406;Y;16814
2407;Y;25080
2408;Y;14497,5
2409;Y;10260
2410;Y;38976
2411;N;0
2412;Y;20532
2413;N;0
2414;Y;5365
2415;Y;18241
2416;Y;45849
2417;Y;9918
2418;Y;10788
2419;N;0
2420;Y;45696
2421;N;0
2422;Y;21315
2423;Y;20272,5
2424;Y;16380
2425;Y;2941,5
2426;N;0
2427;Y;5568
2428;Y;31518
2429;Y;14094
2430;Y;14504
2431;Y;43087,5
2432;Y;14430
2433;Y;11396
2434;N;0
2435;N;0
2436;Y;19488
2437;N;0
2438;Y;38497,5
2439;Y;7830
2440;Y;17280
2441;Y;2608,5
2442;N;0
2443;Y;29667
2444;Y;12870
2445;N;0
2446;Y;3233
2447;Y;3123
2448;Y;3600
2449;Y;17226
2450;N;0
2451;N;0
2452;Y;17901
2453;N;0
2454;Y;13086
2455;Y;28840,5
2456;Y;4425
2457;Y;15592,5
2458;Y;40194
2459;Y;26325
2460;Y;12122
2461;Y;39019,5
2462;Y;23162,5
2463;Y;33364,5
2464;Y;16704
2465;Y;5872,5
2466;N;0
2467;Y;36540
2468;Y;36540
2469;Y;12810
2470;Y;11803
2471;Y;41535
2472;Y;18096
2473;Y;4005
2474;N;0
2475;N;0
2476;Y;3274,5
2477;N;0
2478;Y;9222
2479;Y;17892
2480;Y;7175
2481;Y;15660
2482;Y;21924
2483;N;0
2484;Y;27502,5
2485;N;0
2486;Y;20720
2487;Y;25839
2488;Y;26400
2489;Y;32799
2490;N;0
2491;Y;43416
2492;Y;38587,5
2493;N;0
2494;Y;18037,5
2495;Y;19215
2496;Y;32740,5
2497;Y;18622,5
2498;N;0
2499;N;0
2500;Y;33930
2501;Y;38115
2502;Y;22680
2503;Y;16380
2504;Y;7237,5
2505;Y;28231,5
2506;N;0
2507;Y;12382,5
2508;Y;7177,5
2509;Y;9216
2510;Y;45522
2511;Y;49626
2512;Y;9310
2513;Y;10332
2514;Y;31284
2515;Y;8352
2516;Y;14602,5
2517;N;0
2518;Y;4470
2519;Y;14688
2520;Y;2602,5
2521;Y;25110
2522;Y;53649
2523;Y;12735
2524;Y;13027,5
2525;N;0
2526;Y;14960
2527;Y;7511
2528;Y;2745
2529;Y;3636
2530;Y;2773,5
2531;Y;15138
2532;Y;11100
2533;N;0
2534;Y;28485
2535;Y;3274,5
2536;Y;42978
2537;Y;32040
2538;Y;48546
2539;N;0
2540;Y;15921
2541;Y;23544
2542;Y;5180
2543;Y;4860
2544;Y;7636,5
2545;Y;34104
2546;N;0
2547;N;0
2548;Y;22416
2549;Y;40599
2550;Y;1998
2551;Y;38863,5
2552;Y;14077,5
2553;Y;7758
2554;N;0
2555;N;0
2556;Y;7177,5
2557;Y;14616
2558;Y;20738,5
2559;Y;38182,5
2560;Y;18944
2561;Y;45685,5
2562;N;0
2563;N;0
2564;Y;14430
2565;N;0
2566;Y;12850
2567;Y;48067,5
2568;Y;6045
2569;Y;26622
2570;N;0
2571;N;0
2572;Y;11962,5
2573;Y;49329
2574;Y;9787,5
2575;Y;12746,5
2576;Y;7830
2577;Y;23959
2578;N;0
2579;N;0
2580;Y;2156
2581;N;0
2582;Y;21377,5
2583;Y;23580
2584;Y;10656
2585;Y;16920
2586;N;0
2587;N;0
2588;Y;32364
2589;Y;38976
2590;Y;7155
2591;Y;7104
2592;Y;33277,5
2593;Y;11745
2594;N;0
2595;N;0
2596;Y;5554
2597;N;0
2598;Y;7560
2599;Y;2497,5
2600;Y;11705
2601;Y;15697,5
2602;Y;29145
2603;Y;7699,5
2604;Y;40803
2605;Y;6471
2606;Y;2164,5
2607;Y;2368
2608;Y;33091,5
2609;Y;1369
2610;Y;10266
2611;Y;27405
2612;Y;11250
2613;Y;37758
2614;Y;8320,5
2615;Y;18270
2616;Y;21576
2617;Y;11599,5
2618;Y;9618
2619;N;0
2620;Y;7960,5
2621;N;0
2622;Y;5439
2623;Y;13134
2624;Y;10675
2625;Y;7992
2626;N;0
2627;N;0
2628;Y;2653,5
2629;N;0
2630;Y;2122
2631;Y;31590
2632;Y;5920
2633;Y;4662
2634;N;0
2635;Y;36000
2636;Y;4791,5
2637;N;0
2638;Y;3802,5
2639;Y;12754,5
2640;Y;11100
2641;Y;7736
2642;N;0
2643;Y;10400
2644;Y;4884
2645;N;0
2646;Y;14410
2647;Y;12987
2648;Y;3930
2649;Y;14319
2650;N;0
2651;N;0
2652;Y;2320
2653;Y;10065
2654;Y;14152,5
2655;Y;19215
2656;Y;14355
2657;Y;43551
2658;Y;24888
2659;Y;13237
2660;Y;17464
2661;Y;10431
2662;Y;9065
2663;Y;10785,5
2664;Y;2795
2665;Y;6954
2666;N;0
2667;N;0
2668;Y;18981
2669;Y;15860
2670;Y;6344
2671;Y;26172,5
2672;Y;26030
2673;Y;6344
2674;N;0
2675;N;0
2676;Y;15820
2677;N;0
2678;Y;12780
2679;Y;9361
2680;Y;19051,5
2681;Y;10252
2682;Y;22722
2683;Y;12902
2684;Y;12078
2685;N;0
2686;Y;36508,5
2687;Y;11544
2688;Y;7785
2689;Y;28110
2690;N;0
2691;Y;20223,5
2692;Y;24480
2693;N;0
2694;Y;8880
2695;Y;10614
2696;Y;15392
2697;Y;1295
2698;Y;19794,5
2699;N;0
2700;Y;9856
2701;N;0
2702;Y;4882,5
2703;Y;27999
2704;Y;2830,5
2705;Y;3105
2706;N;0
2707;N;0
2708;Y;17110,5
2709;Y;23709
2710;Y;18788
2711;Y;12141
2712;Y;4625
2713;Y;7122,5
2714;N;0
2715;N;0
2716;Y;9720
2717;N;0
2718;Y;3531
2719;Y;18727,5
2720;Y;26901
2721;Y;27197,5
2722;Y;1708
2723;N;0
2724;Y;12789
2725;N;0
2726;Y;23759,5
2727;Y;12210
2728;Y;14426,5
2729;Y;16653
2730;N;0
2731;N;0
2732;Y;14335
2733;N;0
2734;Y;13838,5
2735;Y;16607,5
2736;Y;13084,5
2737;Y;21472
2738;N;0
2739;N;0
2740;Y;5175
2741;Y;1677,5
2742;Y;2442
2743;Y;21405
2744;Y;17316
2745;Y;14640
2746;Y;22875
2747;N;0
2748;Y;4440
2749;N;0
2750;Y;7425
2751;Y;15096
2752;Y;8418
2753;Y;11559
2754;N;0
2755;N;0
2756;Y;13608
2757;N;0
2758;Y;8247
2759;Y;10008
2760;Y;9000
2761;Y;22372
2762;N;0
2763;Y;11060
2764;Y;25460
2765;N;0
2766;Y;4312,5
2767;Y;3792,5
2768;Y;10820
2769;Y;22288,5
2770;N;0
2771;Y;2063
2772;Y;15284
2773;N;0
2774;Y;16872
2775;Y;8509,5
2776;Y;6086,5
2777;Y;11165
2778;N;0
2779;N;0
2780;Y;9620
2781;N;0
2782;Y;22078
2783;Y;16672,5
2784;Y;6925
2785;Y;21960
2786;N;0
2787;N;0
2788;Y;12420
2789;N;0
2790;Y;11137,5
2791;Y;43127
2792;Y;3827
2793;Y;22350
2794;Y;26726
2795;N;0
2796;Y;3330
2797;N;0
2798;Y;6588
2799;Y;20646
2800;Y;18090
2801;Y;3819
2802;N;0
2803;N;0
2804;Y;12930,5
2805;N;0
2806;Y;19032
2807;Y;11102
2808;Y;15157,5
2809;Y;20947,5
2810;N;0
2811;N;0
2812;Y;12820,5
2813;Y;33165
2814;Y;7320
2815;Y;7844
2816;Y;20096
2817;Y;22652,5
2818;Y;10092
2819;N;0
2820;Y;5272,5
2821;Y;25162,5
2822;Y;12654
2823;Y;12825
2824;Y;14274
2825;Y;14805
2826;N;0
2827;N;0
2828;Y;7245
2829;N;0
2830;Y;2501
2831;Y;3690
2832;Y;4773
2833;Y;7960,5
2834;N;0
2835;N;0
2836;Y;12810
2837;N;0
2838;Y;16380
2839;Y;8491,5
2840;Y;13102,5
2841;Y;27230
2842;N;0
2843;N;0
2844;Y;23233,5
2845;N;0
2846;Y;2442
2847;Y;6160,5
2848;Y;3780
2849;Y;3108
2850;N;0
2851;N;0
2852;Y;11137
2853;N;0
2854;Y;8658
2855;Y;1739
2856;Y;9971,5
2857;Y;11840
2858;N;0
2859;N;0
2860;Y;11115
2861;N;0
2862;Y;12150
2863;Y;1665
2864;Y;2275,5
2865;Y;14091
2866;N;0
2867;N;0
2868;Y;19035
2869;N;0
2870;Y;10125
2871;Y;11160
2872;Y;12965
2873;Y;25578
2874;N;0
2875;N;0
2876;Y;16872
2877;N;0
2878;Y;4440
2879;Y;2205
2880;Y;4662
2881;Y;26657
2882;N;0
2883;N;0
2884;Y;6512
2885;N;0
2886;Y;11932,5
2887;Y;5940
2888;Y;16542
2889;Y;3700
2890;N;0
2891;N;0
2892;Y;10267,5
2893;N;0
2894;Y;11655
2895;Y;2160
2896;Y;6660
2897;Y;10125
2898;Y;5661
2899;N;0
2900;Y;3904
2901;N;0
2902;Y;16039,5
2903;Y;5212,5
2904;Y;10166
2905;Y;8960
2906;N;0
2907;Y;19021,5
2908;Y;2664
2909;N;0
2910;Y;10209,5
2911;Y;13221
2912;Y;11467,5
2913;Y;17976
2914;N;0
2915;N;0
2916;Y;8995
2917;N;0
2918;Y;6592
2919;Y;6862,5
2920;Y;10328
2921;Y;5771,5
2922;Y;10175
2923;Y;13806
2924;Y;28305
2925;N;0
2926;Y;2442
2927;Y;8820
2928;Y;10657,5
2929;Y;21090
2930;Y;20010
2931;Y;32538
2932;Y;6882
2933;N;0
2934;Y;9990
2935;Y;11248
2936;Y;1332
2937;Y;8047,5
2938;N;0
2939;N;0
2940;Y;11988
2941;N;0
2942;Y;16872
2943;Y;2960
2944;Y;2109
2945;Y;3108
2946;N;0
2947;N;0
2948;Y;1776
2949;N;0
2950;Y;10125
2951;Y;7650
2952;Y;14535
2953;Y;6840
2954;N;0
2955;N;0
2956;Y;5568
2957;N;0
2958;Y;9139
2959;Y;2164,5
2960;Y;7030
2961;Y;1332
2962;N;0
2963;N;0
2964;Y;6475
2965;N;0
2966;Y;23142
2967;Y;12150
2968;Y;15225
2969;Y;17100
2970;N;0
2971;N;0
2972;Y;5698
2973;N;0
2974;Y;9620
2975;Y;8214
2976;Y;8288
2977;Y;2664
2978;N;0
2979;N;0
2980;Y;22533
2981;N;0
2982;Y;20706
2983;Y;11353,5
2984;Y;5550
2985;Y;18315
2986;N;0
2987;N;0
2988;Y;24012
2989;N;0
2990;Y;3375
2991;Y;12615
2992;Y;2886
2993;Y;17223,5
2994;N;0
2995;N;0
2996;Y;1554
2997;N;0
2998;Y;32538
2999;Y;4725
3000;Y;6068
3001;Y;14152,5
3002;Y;6612
3003;N;0
3004;Y;9067,5
3005;N;0
3006;Y;11377,5
3007;Y;4736
3008;Y;3237,5
3009;Y;9379,5
3010;N;0
3011;N;0
3012;Y;21924
3013;N;0
3014;Y;23968,5
3015;Y;1942,5
3016;Y;3422,5
3017;Y;4255
3018;N;0
3019;N;0
3020;Y;16965
3021;N;0
3022;Y;8880
3023;Y;10656
3024;Y;11932,5
3025;Y;9157,5
3026;N;0
3027;N;0
3028;Y;4255
3029;N;0
3030;Y;3330
3031;Y;26622
3032;Y;9564,5
3033;Y;2386,5
3034;Y;16051,5
3035;Y;13093,5
3036;Y;10545
3037;N;0
3038;Y;16530
3039;Y;13920
3040;Y;16269
3041;Y;18879
3042;Y;4698
3043;N;0
3044;Y;12302,5
3045;N;0
3046;Y;4403
3047;Y;2053,5
3048;Y;3792,5
3049;Y;8417,5
3050;N;0
3051;N;0
3052;Y;13050
3053;N;0
3054;Y;20706
3055;Y;7200
3056;Y;14467
3057;Y;10395
3058;N;0
3059;N;0
3060;Y;2664
3061;N;0
3062;Y;6808
3063;Y;4107
3064;Y;8991
3065;Y;10101
3066;N;0
3067;N;0
3068;Y;9379,5
3069;N;0
3070;Y;3480
3071;Y;11160
3072;Y;1406
3073;Y;7215
3074;N;0
3075;N;0
3076;Y;10545
3077;N;0
3078;Y;8806
3079;Y;9765
3080;Y;9832,5
3081;Y;6307,5
3082;N;0
3083;N;0
3084;Y;3915
3085;N;0
3086;Y;14781,5
3087;Y;8880
3088;Y;10822,5
3089;Y;5920
3090;N;0
3091;N;0
3092;Y;10267,5
3093;N;0
3094;Y;16983
3095;Y;9065
3096;Y;4107
3097;Y;7326
3098;N;0
3099;N;0
3100;Y;15114,5
3101;N;0
3102;Y;4884
3103;Y;8436
3104;Y;5197,5
3105;Y;4050
3106;N;0
3107;N;0
3108;Y;10545
3109;N;0
3110;Y;6493,5
3111;Y;4590
3112;Y;14319
3113;Y;1443
3114;N;0
3115;N;0
3116;Y;5032
3117;N;0
3118;Y;10064
3119;Y;2220
3120;Y;9768
3121;Y;11840
3122;N;0
3123;N;0
3124;Y;20706
3125;N;0
3126;Y;23490
3127;Y;13209
3128;Y;10360
3129;Y;12654
3130;N;0
3131;N;0
3132;Y;2164,5
3133;N;0
3134;Y;3937,5
3135;Y;10710
3136;Y;15480
3137;Y;5220
3138;N;0
3139;N;0
3140;Y;18981
3141;N;0
3142;Y;3774
3143;Y;10101
3144;Y;4070
3145;Y;1591
3146;N;0
3147;N;0
3148;Y;22272
3149;N;0
3150;Y;7992
3151;Y;1831,5
3152;Y;3422,5
3153;Y;13708,5
3154;N;0
3155;N;0
3156;Y;11745
3157;N;0
3158;Y;4306,5
3159;Y;18096
3160;Y;13005
3161;Y;8874
3162;N;0
3163;N;0
3164;Y;10989
3165;N;0
3166;Y;3034
3167;Y;13616
3168;Y;11100
3169;Y;19488
3170;N;0
3171;N;0
3172;Y;6660
3173;N;0
3174;Y;15525
3175;Y;16443
3176;Y;6216
3177;Y;8806
3178;N;0
3179;N;0
3180;Y;5661
3181;N;0
3182;Y;14094
3183;Y;18270
3184;Y;13387,5
3185;Y;6682,5
3186;N;0
3187;N;0
3188;Y;2362,5
3189;N;0
3190;Y;2220
3191;Y;17575
3192;Y;11007,5
3193;Y;5476
3194;N;0
3195;N;0
3196;Y;13365
3197;N;0
3198;Y;22185
3199;Y;11832
3200;Y;2790
3201;Y;22275
3202;N;0
3203;N;0
3204;Y;9768
3205;N;0
3206;Y;8417,5
3207;Y;7585
3208;Y;4884
3209;Y;7695
3210;N;0
3211;N;0
3212;Y;12622,5
3213;N;0
3214;Y;6300
3215;Y;24795
3216;Y;10101
3217;Y;1332
3218;N;0
3219;N;0
3220;Y;10064
3221;Y;15660
3222;Y;3712,5
3223;Y;6660
3224;Y;2497,5
3225;Y;18792
3226;N;0
3227;N;0
3228;Y;2164,5
3229;N;0
3230;Y;21532,5
3231;Y;19035
3232;Y;4320
3233;Y;10064
3234;N;0
3235;N;0
3236;Y;10267,5
3237;N;0
